qiymət,yer,otaq_sayı,sahə,mərtəbə,yeni_tikili,təmirli,kupçalı,ipoteka,ünvan_tipi,mərtəbə_faktiki,mərtəbə_bina,mərtəbə_faizi,1_otaq_sahəsi
135000,Həzi Aslanov m.,2,74.0,9/16,1,1,1,0,m.,9,16,0.5625,37.0
185000,Elmlər Akademiyası m.,3,74.0,15/16,1,1,1,0,m.,15,16,0.9375,24.666666666666668
117000,Həzi Aslanov m.,2,63.0,8/20,1,1,1,0,m.,8,20,0.4,31.5
228000,Nizami m.,2,95.0,7/16,1,1,1,0,m.,7,16,0.4375,47.5
350000,Nəsimi r.,4,196.0,17/17,1,1,1,0,r.,17,17,1.0,49.0
1000000,Nəriman Nərimanov m.,4,275.0,7/14,1,1,1,0,m.,7,14,0.5,68.75
175000,İnşaatçılar m.,3,96.0,6/10,1,1,1,0,m.,6,10,0.6,32.0
265000,Şah İsmayıl Xətai m.,2,101.0,17/20,1,1,1,0,m.,17,20,0.85,50.5
340000,Nəsimi r.,3,165.0,9/18,1,1,1,0,r.,9,18,0.5,55.0
420000,Ağ şəhər q.,4,110.0,1/7,1,1,1,0,q.,1,7,0.14285714285714285,27.5
220000,Nəsimi m.,3,125.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,41.666666666666664
350000,20 Yanvar m.,4,181.0,15/16,1,1,1,0,m.,15,16,0.9375,45.25
255000,Qara Qarayev m.,5,155.0,9/10,1,1,1,0,m.,9,10,0.9,31.0
137000,Həzi Aslanov m.,2,70.0,6/17,1,1,1,0,m.,6,17,0.35294117647058826,35.0
220000,8 Noyabr m.,3,95.0,9/13,1,1,1,0,m.,9,13,0.6923076923076923,31.666666666666668
330000,Nizami m.,4,170.0,3/17,1,1,1,0,m.,3,17,0.17647058823529413,42.5
72000,Masazır q.,4,68.5,1/5,1,1,1,0,q.,1,5,0.2,17.125
155000,Nəsimi r.,3,65.0,13/15,1,1,1,0,r.,13,15,0.8666666666666667,21.666666666666668
250000,Nəsimi r.,2,110.0,16/20,1,1,1,0,r.,16,20,0.8,55.0
455000,Nəriman Nərimanov m.,4,188.0,5/16,1,1,1,0,m.,5,16,0.3125,47.0
275000,Nizami r.,3,140.0,15/19,1,1,1,0,r.,15,19,0.7894736842105263,46.666666666666664
320000,Şah İsmayıl Xətai m.,3,120.0,6/16,1,1,1,0,m.,6,16,0.375,40.0
328000,Nərimanov r.,4,181.0,14/20,1,1,1,0,r.,14,20,0.7,45.25
230000,Nizami r.,3,115.0,12/15,1,1,1,0,r.,12,15,0.8,38.333333333333336
285000,İnşaatçılar m.,3,123.0,6/19,1,1,1,0,m.,6,19,0.3157894736842105,41.0
132000,İnşaatçılar m.,2,53.0,10/11,1,1,1,0,m.,10,11,0.9090909090909091,26.5
88000,Masazır q.,3,86.8,3/10,1,1,1,0,q.,3,10,0.3,28.933333333333334
305000,28 May m.,3,128.0,6/12,1,1,1,0,m.,6,12,0.5,42.666666666666664
239000,Azadlıq Prospekti m.,3,97.0,11/18,1,1,1,0,m.,11,18,0.6111111111111112,32.333333333333336
550000,Şah İsmayıl Xətai m.,4,265.0,18/20,1,1,1,0,m.,18,20,0.9,66.25
250000,Elmlər Akademiyası m.,2,96.0,9/15,1,1,1,0,m.,9,15,0.6,48.0
145000,Əhmədli m.,2,85.0,10/18,1,1,1,0,m.,10,18,0.5555555555555556,42.5
255000,Nizami m.,4,91.0,4/5,1,1,1,0,m.,4,5,0.8,22.75
310000,Nəsimi r.,4,170.0,15/20,1,1,1,0,r.,15,20,0.75,42.5
435000,Nəsimi r.,4,200.0,10/16,1,1,1,0,r.,10,16,0.625,50.0
124000,9-cu mikrorayon q.,2,60.0,1/9,1,1,1,0,q.,1,9,0.1111111111111111,30.0
330000,İnşaatçılar m.,4,180.0,16/17,1,1,1,0,m.,16,17,0.9411764705882353,45.0
157900,Nərimanov r.,3,60.0,8/19,1,1,1,0,r.,8,19,0.42105263157894735,20.0
270000,Nəsimi r.,2,117.0,8/16,1,1,1,0,r.,8,16,0.5,58.5
265000,Elmlər Akademiyası m.,2,110.0,16/19,1,1,1,0,m.,16,19,0.8421052631578947,55.0
72000,Binəqədi q.,3,57.0,5/6,1,1,1,0,q.,5,6,0.8333333333333334,19.0
255000,28 May m.,4,155.0,11/12,1,1,1,0,m.,11,12,0.9166666666666666,38.75
130000,Həzi Aslanov m.,2,46.4,2/12,1,1,1,0,m.,2,12,0.16666666666666666,23.2
157900,Nərimanov r.,2,57.0,7/16,1,1,1,0,r.,7,16,0.4375,28.5
680000,Nəsimi r.,2,90.0,5/32,1,1,1,0,r.,5,32,0.15625,45.0
320000,Şah İsmayıl Xətai m.,3,118.0,6/16,1,1,1,0,m.,6,16,0.375,39.333333333333336
176000,Əhmədli q.,3,88.0,9/19,1,1,1,0,q.,9,19,0.47368421052631576,29.333333333333332
105000,Həzi Aslanov m.,2,53.0,15/18,1,1,1,0,m.,15,18,0.8333333333333334,26.5
137000,Əhmədli q.,2,65.0,12/20,1,1,1,0,q.,12,20,0.6,32.5
480000,28 May m.,4,230.0,4/16,1,1,1,0,m.,4,16,0.25,57.5
120000,Əhmədli q.,2,65.0,20/20,1,1,1,0,q.,20,20,1.0,32.5
430000,8-ci mikrorayon q.,4,156.0,6/7,1,1,1,0,q.,6,7,0.8571428571428571,39.0
398000,Gənclik m.,4,167.0,8/16,1,1,1,0,m.,8,16,0.5,41.75
249000,Azadlıq Prospekti m.,3,120.0,9/18,1,1,1,0,m.,9,18,0.5,40.0
217900,Qara Qarayev m.,3,90.0,12/17,1,1,1,0,m.,12,17,0.7058823529411765,30.0
158000,Nərimanov r.,3,52.0,7/16,1,1,1,0,r.,7,16,0.4375,17.333333333333332
260000,28 May m.,2,94.0,18/20,1,1,1,0,m.,18,20,0.9,47.0
260000,Gənclik m.,3,147.0,13/15,1,1,1,0,m.,13,15,0.8666666666666667,49.0
275000,Azadlıq Prospekti m.,3,90.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,30.0
370000,Elmlər Akademiyası m.,3,118.0,14/18,1,1,1,0,m.,14,18,0.7777777777777778,39.333333333333336
210000,Nəsimi m.,6,160.0,1/9,1,1,1,0,m.,1,9,0.1111111111111111,26.666666666666668
169000,Əhmədli q.,3,98.0,11/18,1,1,1,0,q.,11,18,0.6111111111111112,32.666666666666664
380000,28 May m.,4,200.0,10/14,1,1,1,0,m.,10,14,0.7142857142857143,50.0
385000,Nərimanov r.,4,190.0,4/16,1,1,1,0,r.,4,16,0.25,47.5
362000,Şah İsmayıl Xətai m.,3,160.0,4/16,1,1,1,0,m.,4,16,0.25,53.333333333333336
249900,Azadlıq Prospekti m.,3,147.0,10/20,1,1,1,0,m.,10,20,0.5,49.0
260000,Həzi Aslanov m.,4,138.0,2/8,1,1,1,0,m.,2,8,0.25,34.5
419000,Şah İsmayıl Xətai m.,3,140.0,17/18,1,1,1,0,m.,17,18,0.9444444444444444,46.666666666666664
150000,20 Yanvar m.,2,53.0,10/20,1,1,1,0,m.,10,20,0.5,26.5
325000,Memar Əcəmi m.,4,154.0,6/17,1,1,1,0,m.,6,17,0.35294117647058826,38.5
270000,Şah İsmayıl Xətai m.,3,118.0,13/16,1,1,1,0,m.,13,16,0.8125,39.333333333333336
299000,Nəsimi r.,3,100.0,11/17,1,1,1,0,r.,11,17,0.6470588235294118,33.333333333333336
122000,Əhmədli m.,3,70.0,2/12,1,1,1,0,m.,2,12,0.16666666666666666,23.333333333333332
248900,Azadlıq Prospekti m.,3,118.0,9/18,1,1,1,0,m.,9,18,0.5,39.333333333333336
137000,Əhmədli q.,3,92.0,2/16,1,1,1,0,q.,2,16,0.125,30.666666666666668
275000,İnşaatçılar m.,4,125.0,10/15,1,1,1,0,m.,10,15,0.6666666666666666,31.25
425000,Şah İsmayıl Xətai m.,3,194.0,6/15,1,1,1,0,m.,6,15,0.4,64.66666666666667
295000,8 Noyabr m.,3,124.0,12/18,1,1,1,0,m.,12,18,0.6666666666666666,41.333333333333336
537000,Nəriman Nərimanov m.,5,300.0,13/15,1,1,1,0,m.,13,15,0.8666666666666667,60.0
160000,Qara Qarayev m.,2,65.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,32.5
126000,Yasamal r.,2,65.0,10/12,1,1,1,0,r.,10,12,0.8333333333333334,32.5
305000,28 May m.,3,135.0,12/16,1,1,1,0,m.,12,16,0.75,45.0
350000,8 Noyabr m.,4,171.0,11/16,1,1,1,0,m.,11,16,0.6875,42.75
180000,Səbail r.,3,110.0,17/18,1,1,1,0,r.,17,18,0.9444444444444444,36.666666666666664
490000,8 Noyabr m.,4,180.0,7/24,1,1,1,0,m.,7,24,0.2916666666666667,45.0
190000,20 Yanvar m.,3,116.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,38.666666666666664
155000,İnşaatçılar m.,3,90.0,5/19,1,1,1,0,m.,5,19,0.2631578947368421,30.0
300000,Xətai r.,4,138.0,8/19,1,1,1,0,r.,8,19,0.42105263157894735,34.5
196000,Elmlər Akademiyası m.,3,108.0,17/18,1,1,1,0,m.,17,18,0.9444444444444444,36.0
365000,Gənclik m.,3,135.0,6/15,1,1,1,0,m.,6,15,0.4,45.0
320000,Şah İsmayıl Xətai m.,3,119.0,6/16,1,1,1,0,m.,6,16,0.375,39.666666666666664
145000,Həzi Aslanov m.,2,88.0,10/17,1,1,1,0,m.,10,17,0.5882352941176471,44.0
244000,Yeni Yasamal q.,4,155.0,7/17,1,1,1,0,q.,7,17,0.4117647058823529,38.75
370000,Elmlər Akademiyası m.,3,115.0,15/18,1,1,1,0,m.,15,18,0.8333333333333334,38.333333333333336
138000,Şah İsmayıl Xətai m.,2,100.0,15/17,1,1,1,0,m.,15,17,0.8823529411764706,50.0
300000,Əhmədli q.,4,138.0,8/19,1,1,1,0,q.,8,19,0.42105263157894735,34.5
168000,8 Noyabr m.,2,62.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,31.0
155001,Nəsimi m.,2,65.0,15/22,1,1,1,0,m.,15,22,0.6818181818181818,32.5
135000,Yasamal r.,2,57.0,17/19,1,1,1,0,r.,17,19,0.8947368421052632,28.5
365000,Elmlər Akademiyası m.,3,135.0,8/18,1,1,1,0,m.,8,18,0.4444444444444444,45.0
363000,Şah İsmayıl Xətai m.,3,159.0,16/18,1,1,1,0,m.,16,18,0.8888888888888888,53.0
300000,İnşaatçılar m.,4,145.0,9/18,1,1,1,0,m.,9,18,0.5,36.25
95000,Hövsan q.,3,75.0,2/7,1,1,1,0,q.,2,7,0.2857142857142857,25.0
198000,Həzi Aslanov m.,3,134.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,44.666666666666664
165000,Həzi Aslanov m.,3,120.0,17/17,1,1,1,0,m.,17,17,1.0,40.0
189000,Əhmədli m.,3,126.0,10/18,1,1,1,0,m.,10,18,0.5555555555555556,42.0
255000,Nəriman Nərimanov m.,3,120.0,5/14,1,1,1,0,m.,5,14,0.35714285714285715,40.0
240000,Qara Qarayev m.,3,119.0,3/16,1,1,1,0,m.,3,16,0.1875,39.666666666666664
225000,Nəriman Nərimanov m.,3,110.0,6/17,1,1,1,0,m.,6,17,0.35294117647058826,36.666666666666664
270000,Gənclik m.,3,108.0,19/19,1,1,1,0,m.,19,19,1.0,36.0
235000,Xalqlar Dostluğu m.,3,130.0,16/17,1,1,1,0,m.,16,17,0.9411764705882353,43.333333333333336
400000,Nizami m.,3,150.0,7/17,1,1,1,0,m.,7,17,0.4117647058823529,50.0
470000,28 May m.,4,230.0,6/16,1,1,1,0,m.,6,16,0.375,57.5
107000,İnşaatçılar m.,2,66.0,9/19,1,1,1,0,m.,9,19,0.47368421052631576,33.0
385000,28 May m.,3,157.0,11/17,1,1,1,0,m.,11,17,0.6470588235294118,52.333333333333336
465000,28 May m.,4,210.0,7/16,1,1,1,0,m.,7,16,0.4375,52.5
84000,Hövsan q.,3,80.0,2/7,1,1,1,0,q.,2,7,0.2857142857142857,26.666666666666668
228000,Nizami m.,2,107.0,7/16,1,1,1,0,m.,7,16,0.4375,53.5
215000,Həzi Aslanov m.,3,140.0,15/17,1,1,1,0,m.,15,17,0.8823529411764706,46.666666666666664
104500,Maştağa q.,3,95.0,4/9,1,1,1,0,q.,4,9,0.4444444444444444,31.666666666666668
385000,28 May m.,3,168.0,3/14,1,1,1,0,m.,3,14,0.21428571428571427,56.0
187000,Xətai r.,3,106.0,14/16,1,1,1,0,r.,14,16,0.875,35.333333333333336
650000,28 May m.,4,200.0,10/16,1,1,1,0,m.,10,16,0.625,50.0
186000,İnşaatçılar m.,3,112.0,12/20,1,1,1,0,m.,12,20,0.6,37.333333333333336
289000,Qara Qarayev m.,3,122.5,9/16,1,1,1,0,m.,9,16,0.5625,40.833333333333336
114000,Sabunçu r.,3,95.0,6/18,1,1,1,0,r.,6,18,0.3333333333333333,31.666666666666668
207000,Nərimanov r.,2,75.0,9/17,1,1,1,0,r.,9,17,0.5294117647058824,37.5
292000,Xətai r.,4,153.0,7/20,1,1,1,0,r.,7,20,0.35,38.25
159000,Həzi Aslanov m.,3,80.0,15/17,1,1,1,0,m.,15,17,0.8823529411764706,26.666666666666668
87000,Hövsan q.,3,72.2,2/7,1,1,1,0,q.,2,7,0.2857142857142857,24.066666666666666
130000,Əhmədli m.,3,75.0,11/17,1,1,1,0,m.,11,17,0.6470588235294118,25.0
145000,8-ci kilometr q.,3,90.0,7/11,1,1,1,0,q.,7,11,0.6363636363636364,30.0
43000,Masazır q.,2,34.5,3/4,1,1,1,0,q.,3,4,0.75,17.25
300000,Xətai r.,3,145.0,10/17,1,1,1,0,r.,10,17,0.5882352941176471,48.333333333333336
245000,Azadlıq Prospekti m.,3,100.0,11/18,1,1,1,0,m.,11,18,0.6111111111111112,33.333333333333336
195000,Nəriman Nərimanov m.,2,91.0,12/19,1,1,1,0,m.,12,19,0.631578947368421,45.5
204000,Nəriman Nərimanov m.,2,91.0,12/19,1,1,1,0,m.,12,19,0.631578947368421,45.5
205000,Nəriman Nərimanov m.,2,91.0,7/19,1,1,1,0,m.,7,19,0.3684210526315789,45.5
168000,Əhmədli m.,3,80.0,6/16,1,1,1,0,m.,6,16,0.375,26.666666666666668
207000,Nəriman Nərimanov m.,3,86.0,7/15,1,1,1,0,m.,7,15,0.4666666666666667,28.666666666666668
650000,Nizami m.,4,200.0,11/18,1,1,1,0,m.,11,18,0.6111111111111112,50.0
340000,İnşaatçılar m.,4,190.0,8/16,1,1,1,0,m.,8,16,0.5,47.5
138000,20 Yanvar m.,1,60.0,14/19,1,1,1,0,m.,14,19,0.7368421052631579,60.0
350000,Xətai r.,3,138.0,7/16,1,1,1,0,r.,7,16,0.4375,46.0
275000,Yasamal r.,3,116.0,16/25,1,1,1,0,r.,16,25,0.64,38.666666666666664
275000,İnşaatçılar m.,3,135.0,10/16,1,1,1,0,m.,10,16,0.625,45.0
145000,Əhmədli m.,2,64.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,32.0
152000,28 May m.,2,56.0,11/17,1,1,1,0,m.,11,17,0.6470588235294118,28.0
370000,Nərimanov r.,3,129.0,8/18,1,1,1,0,r.,8,18,0.4444444444444444,43.0
170000,Həzi Aslanov m.,3,103.0,11/17,1,1,1,0,m.,11,17,0.6470588235294118,34.333333333333336
61000,Masazır q.,3,56.0,8/8,1,1,1,0,q.,8,8,1.0,18.666666666666668
455000,Gənclik m.,4,200.0,4/17,1,1,1,0,m.,4,17,0.23529411764705882,50.0
148000,8-ci mikrorayon q.,3,90.0,2/19,1,1,1,0,q.,2,19,0.10526315789473684,30.0
195000,Nəsimi r.,2,58.0,14/18,1,1,1,0,r.,14,18,0.7777777777777778,29.0
309000,Nərimanov r.,4,135.0,19/22,1,1,1,0,r.,19,22,0.8636363636363636,33.75
165000,Həzi Aslanov m.,3,88.0,15/18,1,1,1,0,m.,15,18,0.8333333333333334,29.333333333333332
196000,Əhmədli m.,3,105.0,12/17,1,1,1,0,m.,12,17,0.7058823529411765,35.0
148000,Qara Qarayev m.,2,65.0,10/17,1,1,1,0,m.,10,17,0.5882352941176471,32.5
370000,İnşaatçılar m.,3,132.0,17/19,1,1,1,0,m.,17,19,0.8947368421052632,44.0
295000,Elmlər Akademiyası m.,3,128.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,42.666666666666664
150000,Nəsimi m.,2,55.0,10/11,1,1,1,0,m.,10,11,0.9090909090909091,27.5
425000,Nizami m.,4,215.0,15/21,1,1,1,0,m.,15,21,0.7142857142857143,53.75
275000,Azadlıq Prospekti m.,3,126.0,4/16,1,1,1,0,m.,4,16,0.25,42.0
510000,Şah İsmayıl Xətai m.,4,181.0,9/18,1,1,1,0,m.,9,18,0.5,45.25
800000,Nizami m.,5,245.0,9/16,1,1,1,0,m.,9,16,0.5625,49.0
170000,Əhmədli m.,3,80.0,7/17,1,1,1,0,m.,7,17,0.4117647058823529,26.666666666666668
305000,Nərimanov r.,4,170.0,16/22,1,1,1,0,r.,16,22,0.7272727272727273,42.5
110000,Həzi Aslanov m.,3,85.0,17/17,1,1,1,0,m.,17,17,1.0,28.333333333333332
275000,Nəsimi r.,4,150.0,19/20,1,1,1,0,r.,19,20,0.95,37.5
245000,Nizami m.,2,94.3,10/16,1,1,1,0,m.,10,16,0.625,47.15
325000,Əhmədli q.,4,138.0,11/19,1,1,1,0,q.,11,19,0.5789473684210527,34.5
93000,Əhmədli q.,2,47.0,10/17,1,1,1,0,q.,10,17,0.5882352941176471,23.5
190000,Nərimanov r.,2,67.0,4/18,1,1,1,0,r.,4,18,0.2222222222222222,33.5
187000,Həzi Aslanov q.,3,106.0,14/17,1,1,1,0,q.,14,17,0.8235294117647058,35.333333333333336
207900,Həzi Aslanov m.,3,125.0,11/19,1,1,1,0,m.,11,19,0.5789473684210527,41.666666666666664
118000,Həzi Aslanov m.,2,45.0,2/17,1,1,1,0,m.,2,17,0.11764705882352941,22.5
170000,İnşaatçılar m.,2,95.0,4/16,1,1,1,0,m.,4,16,0.25,47.5
120000,Həzi Aslanov m.,2,57.0,4/6,1,1,1,0,m.,4,6,0.6666666666666666,28.5
160000,İnşaatçılar m.,1,65.0,11/16,1,1,1,0,m.,11,16,0.6875,65.0
210000,Bakıxanov q.,3,90.0,7/11,1,1,1,0,q.,7,11,0.6363636363636364,30.0
450000,Nizami m.,4,200.0,6/7,1,1,1,0,m.,6,7,0.8571428571428571,50.0
225000,Memar Əcəmi m.,3,82.0,3/13,1,1,1,0,m.,3,13,0.23076923076923078,27.333333333333332
123000,Yeni Günəşli q.,3,67.0,12/16,1,1,1,0,q.,12,16,0.75,22.333333333333332
1180000,Nərimanov r.,4,300.0,6/8,1,1,1,0,r.,6,8,0.75,75.0
320000,Yasamal q.,3,150.0,11/12,1,1,1,0,q.,11,12,0.9166666666666666,50.0
240000,Nizami r.,3,146.0,10/12,1,1,1,0,r.,10,12,0.8333333333333334,48.666666666666664
385000,8 Noyabr m.,3,174.0,10/14,1,1,1,0,m.,10,14,0.7142857142857143,58.0
125000,Xalqlar Dostluğu m.,2,57.0,13/19,1,1,1,0,m.,13,19,0.6842105263157895,28.5
270000,8 Noyabr m.,3,116.0,8/14,1,1,1,0,m.,8,14,0.5714285714285714,38.666666666666664
164000,Həzi Aslanov m.,2,84.0,11/18,1,1,1,0,m.,11,18,0.6111111111111112,42.0
500000,Elmlər Akademiyası m.,5,218.0,7/17,1,1,1,0,m.,7,17,0.4117647058823529,43.6
204000,Xətai r.,3,127.0,10/13,1,1,1,0,r.,10,13,0.7692307692307693,42.333333333333336
165000,Əhmədli m.,2,90.0,10/15,1,1,1,0,m.,10,15,0.6666666666666666,45.0
128000,Həzi Aslanov m.,2,60.0,4/18,1,1,1,0,m.,4,18,0.2222222222222222,30.0
155000,Həzi Aslanov m.,3,94.0,13/17,1,1,1,0,m.,13,17,0.7647058823529411,31.333333333333332
149500,Nəriman Nərimanov m.,2,65.0,3/10,1,1,1,0,m.,3,10,0.3,32.5
260000,Neftçilər m.,4,125.0,17/18,1,1,1,0,m.,17,18,0.9444444444444444,31.25
210000,Nərimanov r.,2,54.0,12/17,1,1,1,0,r.,12,17,0.7058823529411765,27.0
166000,Nəriman Nərimanov m.,3,51.0,6/16,1,1,1,0,m.,6,16,0.375,17.0
135000,Neftçilər m.,2,68.0,10/14,1,1,1,0,m.,10,14,0.7142857142857143,34.0
185000,Həzi Aslanov m.,3,120.0,10/16,1,1,1,0,m.,10,16,0.625,40.0
365000,Nəriman Nərimanov m.,5,210.0,8/10,1,1,1,0,m.,8,10,0.8,42.0
295000,Gənclik m.,4,160.0,19/20,1,1,1,0,m.,19,20,0.95,40.0
225000,Əhmədli q.,3,95.0,10/20,1,1,1,0,q.,10,20,0.5,31.666666666666668
220000,7-ci mikrorayon q.,3,130.0,5/17,1,1,1,0,q.,5,17,0.29411764705882354,43.333333333333336
205000,Memar Əcəmi m.,3,123.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,41.0
220000,Qara Qarayev m.,3,120.0,12/15,1,1,1,0,m.,12,15,0.8,40.0
275000,Həzi Aslanov q.,3,126.0,15/20,1,1,1,0,q.,15,20,0.75,42.0
145000,Nəriman Nərimanov m.,1,53.0,6/15,1,1,1,0,m.,6,15,0.4,53.0
169000,Həzi Aslanov m.,3,112.0,14/18,1,1,1,0,m.,14,18,0.7777777777777778,37.333333333333336
132000,Memar Əcəmi m.,2,59.0,12/18,1,1,1,0,m.,12,18,0.6666666666666666,29.5
95000,Bakıxanov q.,2,67.0,18/20,1,1,1,0,q.,18,20,0.9,33.5
145000,Azadlıq Prospekti m.,2,48.0,10/17,1,1,1,0,m.,10,17,0.5882352941176471,24.0
180000,Memar Əcəmi m.,2,84.0,4/19,1,1,1,0,m.,4,19,0.21052631578947367,42.0
123000,Həzi Aslanov m.,2,56.0,11/17,1,1,1,0,m.,11,17,0.6470588235294118,28.0
325000,Nəriman Nərimanov m.,3,115.0,4/17,1,1,1,0,m.,4,17,0.23529411764705882,38.333333333333336
240000,20 Yanvar m.,4,135.0,16/17,1,1,1,0,m.,16,17,0.9411764705882353,33.75
150000,Nəriman Nərimanov m.,2,58.0,11/16,1,1,1,0,m.,11,16,0.6875,29.0
285000,Qara Qarayev m.,3,120.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,40.0
154900,İnşaatçılar m.,2,80.0,15/17,1,1,1,0,m.,15,17,0.8823529411764706,40.0
175000,Qara Qarayev m.,2,75.0,5/17,1,1,1,0,m.,5,17,0.29411764705882354,37.5
140000,Azadlıq Prospekti m.,2,48.0,11/16,1,1,1,0,m.,11,16,0.6875,24.0
385000,Nəsimi m.,5,258.0,7/18,1,1,1,0,m.,7,18,0.3888888888888889,51.6
320000,Sahil q.,5,220.0,3/13,1,1,1,0,q.,3,13,0.23076923076923078,44.0
275000,Azadlıq Prospekti m.,3,130.0,14/17,1,1,1,0,m.,14,17,0.8235294117647058,43.333333333333336
600000,Gənclik m.,4,215.0,3/12,1,1,1,0,m.,3,12,0.25,53.75
370000,Şah İsmayıl Xətai m.,3,100.0,13/21,1,1,1,0,m.,13,21,0.6190476190476191,33.333333333333336
175000,Neftçilər m.,2,105.0,7/14,1,1,1,0,m.,7,14,0.5,52.5
1600000,Şah İsmayıl Xətai m.,6,400.0,6/23,1,1,1,0,m.,6,23,0.2608695652173913,66.66666666666667
650000,İnşaatçılar m.,5,200.0,8/12,1,1,1,0,m.,8,12,0.6666666666666666,40.0
215000,Neftçilər m.,3,90.0,8/17,1,1,1,0,m.,8,17,0.47058823529411764,30.0
177000,Əhmədli m.,4,130.0,12/16,1,1,1,0,m.,12,16,0.75,32.5
295000,8 Noyabr m.,2,103.0,6/27,1,1,1,0,m.,6,27,0.2222222222222222,51.5
235000,Bakıxanov q.,3,125.0,3/7,1,1,1,0,q.,3,7,0.42857142857142855,41.666666666666664
210000,Əhmədli m.,3,105.0,10/16,1,1,1,0,m.,10,16,0.625,35.0
145000,Xətai r.,2,75.0,3/16,1,1,1,0,r.,3,16,0.1875,37.5
189000,28 May m.,2,62.0,11/16,1,1,1,0,m.,11,16,0.6875,31.0
225000,Qara Qarayev m.,3,95.0,9/17,1,1,1,0,m.,9,17,0.5294117647058824,31.666666666666668
490000,Nərimanov r.,5,250.0,15/17,1,1,1,0,r.,15,17,0.8823529411764706,50.0
168000,Yeni Yasamal q.,2,97.0,2/12,1,1,1,0,q.,2,12,0.16666666666666666,48.5
550000,Nizami m.,4,190.0,17/20,1,1,1,0,m.,17,20,0.85,47.5
83500,İnşaatçılar m.,2,50.0,1/12,1,1,1,0,m.,1,12,0.08333333333333333,25.0
197000,Nizami m.,2,78.0,7/17,1,1,1,0,m.,7,17,0.4117647058823529,39.0
320000,Nəsimi r.,3,110.0,14/20,1,1,1,0,r.,14,20,0.7,36.666666666666664
270000,Nəsimi r.,3,112.0,4/14,1,1,1,0,r.,4,14,0.2857142857142857,37.333333333333336
52000,Masazır q.,2,45.0,4/8,1,1,1,0,q.,4,8,0.5,22.5
229500,Qara Qarayev m.,3,125.0,11/16,1,1,1,0,m.,11,16,0.6875,41.666666666666664
720000,28 May m.,4,200.0,4/15,1,1,1,0,m.,4,15,0.26666666666666666,50.0
365000,Elmlər Akademiyası m.,3,135.0,8/18,1,1,1,0,m.,8,18,0.4444444444444444,45.0
428000,Nizami m.,4,240.0,13/14,1,1,1,0,m.,13,14,0.9285714285714286,60.0
115000,Masazır q.,3,120.0,1/6,1,1,1,0,q.,1,6,0.16666666666666666,40.0
650000,Elmlər Akademiyası m.,6,312.0,16/21,1,1,1,0,m.,16,21,0.7619047619047619,52.0
575000,İnşaatçılar m.,6,313.0,16/18,1,1,1,0,m.,16,18,0.8888888888888888,52.166666666666664
550000,Nəriman Nərimanov m.,4,227.0,5/16,1,1,1,0,m.,5,16,0.3125,56.75
245000,Nəriman Nərimanov m.,3,86.0,10/16,1,1,1,0,m.,10,16,0.625,28.666666666666668
300000,İnşaatçılar m.,3,135.0,4/16,1,1,1,0,m.,4,16,0.25,45.0
500000,28 May m.,4,200.0,10/14,1,1,1,0,m.,10,14,0.7142857142857143,50.0
290000,Şah İsmayıl Xətai m.,3,120.0,13/16,1,1,1,0,m.,13,16,0.8125,40.0
270000,8 Noyabr m.,3,105.0,9/16,1,1,1,0,m.,9,16,0.5625,35.0
190000,20 Yanvar m.,3,90.0,19/21,1,1,1,0,m.,19,21,0.9047619047619048,30.0
84000,Məmmədli q.,3,90.0,9/11,1,1,1,0,q.,9,11,0.8181818181818182,30.0
445000,8 Noyabr m.,3,148.0,19/27,1,1,1,0,m.,19,27,0.7037037037037037,49.333333333333336
450000,Şah İsmayıl Xətai m.,3,130.0,14/16,1,1,1,0,m.,14,16,0.875,43.333333333333336
280000,8 Noyabr m.,3,140.0,14/18,1,1,1,0,m.,14,18,0.7777777777777778,46.666666666666664
105000,Masazır q.,3,85.0,7/14,1,1,1,0,q.,7,14,0.5,28.333333333333332
320000,Şah İsmayıl Xətai m.,3,118.9,6/16,1,1,1,0,m.,6,16,0.375,39.63333333333333
198000,İnşaatçılar m.,3,97.0,10/16,1,1,1,0,m.,10,16,0.625,32.333333333333336
198000,Əhmədli m.,4,157.0,8/18,1,1,1,0,m.,8,18,0.4444444444444444,39.25
720000,28 May m.,4,200.0,4/15,1,1,1,0,m.,4,15,0.26666666666666666,50.0
330000,Elmlər Akademiyası m.,3,135.0,12/15,1,1,1,0,m.,12,15,0.8,45.0
190000,Həzi Aslanov m.,3,88.0,2/16,1,1,1,0,m.,2,16,0.125,29.333333333333332
125000,Memar Əcəmi m.,2,43.0,17/18,1,1,1,0,m.,17,18,0.9444444444444444,21.5
395000,Yasamal r.,3,148.0,21/27,1,1,1,0,r.,21,27,0.7777777777777778,49.333333333333336
